tick,event,source,target,amount,category,description
7,steuer,H000011,STAAT,0.07950106520675872,9,Umsatzsteuer
7,kauf,H000012,F000019,28.884238090082736,19,haushaltskonsum
7,steuer,H000012,STAAT,3.177266189909101,19,Umsatzsteuer
7,kauf,H000012,F000018,16.03498831974593,18,haushaltskonsum
7,steuer,H000012,STAAT,1.7638487151720526,18,Umsatzsteuer
7,kauf,H000012,F000017,7.497025438006763,17,haushaltskonsum
7,steuer,H000012,STAAT,0.8246727981807439,17,Umsatzsteuer
7,import,H000012,AUSLAND,4.09896866703818,13,haushaltskonsum
7,zoll,H000012,STAAT,0.1607438692956149,13,Importzoll
7,import,H000012,AUSLAND,1.5130918013816372,8,haushaltskonsum
7,zoll,H000012,STAAT,0.05933693338751518,8,Importzoll
7,kauf,H000012,F000016,1.528935343228397,16,haushaltskonsum
7,steuer,H000012,STAAT,0.16818288775512366,16,Umsatzsteuer
7,kauf,H000012,F000009,0.5135620044704192,9,haushaltskonsum
7,steuer,H000012,STAAT,0.056491820491746114,9,Umsatzsteuer
7,kauf,H000013,F000019,33.236681307194544,19,haushaltskonsum
7,steuer,H000013,STAAT,3.6560349437913997,19,Umsatzsteuer
7,kauf,H000013,F000018,13.693473318271161,18,haushaltskonsum
7,steuer,H000013,STAAT,1.5062820650098279,18,Umsatzsteuer
7,kauf,H000013,F000017,7.241954010753891,17,haushaltskonsum
7,steuer,H000013,STAAT,0.796614941182928,17,Umsatzsteuer
7,import,H000013,AUSLAND,4.576056361841758,13,haushaltskonsum
7,zoll,H000013,STAAT,0.17945319066046111,13,Importzoll
7,import,H000013,AUSLAND,1.696491590598778,8,haushaltskonsum
7,zoll,H000013,STAAT,0.06652908198426581,8,Importzoll
7,kauf,H000013,F000016,1.695173256597484,16,haushaltskonsum
7,steuer,H000013,STAAT,0.18646905822572324,16,Umsatzsteuer
7,kauf,H000013,F000009,0.5682403605670441,9,haushaltskonsum
7,steuer,H000013,STAAT,0.06250643966237485,9,Umsatzsteuer
7,kauf,H000014,F000019,36.040836510822764,19,haushaltskonsum
7,steuer,H000014,STAAT,3.964492016190504,19,Umsatzsteuer
7,kauf,H000014,F000018,14.305146656987015,18,haushaltskonsum
7,steuer,H000014,STAAT,1.5735661322685717,18,Umsatzsteuer
7,kauf,H000014,F000017,7.146681869208539,17,haushaltskonsum
7,steuer,H000014,STAAT,0.7861350056129393,17,Umsatzsteuer
7,import,H000014,AUSLAND,5.417083170053022,13,haushaltskonsum
7,zoll,H000014,STAAT,0.21243463411972638,13,Importzoll
7,import,H000014,AUSLAND,2.846399413552564,8,haushaltskonsum
7,zoll,H000014,STAAT,0.11162350641382605,8,Importzoll
7,kauf,H000014,F000016,1.9802853712730042,16,haushaltskonsum
7,steuer,H000014,STAAT,0.21783139084003048,16,Umsatzsteuer
7,kauf,H000014,F000009,0.6649695688769482,9,haushaltskonsum
7,steuer,H000014,STAAT,0.07314665257646431,9,Umsatzsteuer
7,kauf,H000015,F000019,36.49914451852892,19,haushaltskonsum
7,steuer,H000015,STAAT,4.014905897038181,19,Umsatzsteuer
7,kauf,H000015,F000018,11.871688863957232,18,haushaltskonsum
7,steuer,H000015,STAAT,1.3058857750352955,18,Umsatzsteuer
7,kauf,H000015,F000017,8.47188371828124,17,haushaltskonsum
7,steuer,H000015,STAAT,0.9319072090109365,17,Umsatzsteuer
7,import,H000015,AUSLAND,5.467001569574372,13,haushaltskonsum
7,zoll,H000015,STAAT,0.21439221841468126,13,Importzoll
7,import,H000015,AUSLAND,2.344441465926496,8,haushaltskonsum
7,zoll,H000015,STAAT,0.09193888101672532,8,Importzoll
7,kauf,H000015,F000016,1.9983386622928696,16,haushaltskonsum
7,steuer,H000015,STAAT,0.21981725285221565,16,Umsatzsteuer
7,kauf,H000015,F000009,0.668707132019127,9,haushaltskonsum
7,steuer,H000015,STAAT,0.07355778452210397,9,Umsatzsteuer
7,kauf,H000016,F000019,35.758714378979334,19,haushaltskonsum
7,steuer,H000016,STAAT,3.9334585816877268,19,Umsatzsteuer
7,kauf,H000016,F000017,12.36936463008765,17,haushaltskonsum
7,steuer,H000016,STAAT,1.3606301093096416,17,Umsatzsteuer
7,kauf,H000016,F000018,8.618955587494908,18,haushaltskonsum
7,steuer,H000016,STAAT,0.9480851146244398,18,Umsatzsteuer
7,import,H000016,AUSLAND,5.337784950622417,13,haushaltskonsum
7,zoll,H000016,STAAT,0.2093249000244085,13,Importzoll
7,import,H000016,AUSLAND,2.2921172825626326,8,haushaltskonsum
7,zoll,H000016,STAAT,0.08988695225735814,8,Importzoll
7,kauf,H000016,F000016,1.9526178840081163,16,haushaltskonsum
7,steuer,H000016,STAAT,0.2147879672408928,16,Umsatzsteuer
7,kauf,H000016,F000009,0.6535677076812011,9,haushaltskonsum
7,steuer,H000016,STAAT,0.07189244784493212,9,Umsatzsteuer
7,kauf,H000017,F000019,40.68985914835152,19,haushaltskonsum
7,steuer,H000017,STAAT,4.475884506318668,19,Umsatzsteuer
7,kauf,H000017,F000018,13.560036432396961,18,haushaltskonsum
7,steuer,H000017,STAAT,1.4916040075636656,18,Umsatzsteuer
7,import,H000017,AUSLAND,7.689507625761265,13,haushaltskonsum
7,zoll,H000017,STAAT,0.3015493186573045,13,Importzoll
7,kauf,H000017,F000017,6.310831609039518,17,haushaltskonsum
7,steuer,H000017,STAAT,0.6941914769943469,17,Umsatzsteuer
7,import,H000017,AUSLAND,2.904649350642398,8,haushaltskonsum
7,zoll,H000017,STAAT,0.11390781767225089,8,Importzoll
7,kauf,H000017,F000016,2.45502015385517,16,haushaltskonsum
7,steuer,H000017,STAAT,0.2700522169240687,16,Umsatzsteuer
7,kauf,H000017,F000009,0.8189277032492354,9,haushaltskonsum
7,steuer,H000017,STAAT,0.09008204735741589,9,Umsatzsteuer
7,kauf,H000018,F000019,36.95014410881267,19,haushaltskonsum
7,steuer,H000018,STAAT,4.064515851969394,19,Umsatzsteuer
7,kauf,H000018,F000018,10.565254193869196,18,haushaltskonsum
7,steuer,H000018,STAAT,1.1621779613256116,18,Umsatzsteuer
7,kauf,H000018,F000017,8.719475408988247,17,haushaltskonsum
7,steuer,H000018,STAAT,0.9591422949887072,17,Umsatzsteuer
7,import,H000018,AUSLAND,5.495841531182347,13,haushaltskonsum
7,zoll,H000018,STAAT,0.2155231973012685,13,Importzoll
7,import,H000018,AUSLAND,3.0839105370430717,8,haushaltskonsum
7,zoll,H000018,STAAT,0.12093766811933615,8,Importzoll
7,kauf,H000018,F000016,1.9976533032226904,16,haushaltskonsum
7,steuer,H000018,STAAT,0.21974186335449594,16,Umsatzsteuer
7,kauf,H000018,F000009,0.6705784699639753,9,haushaltskonsum
7,steuer,H000018,STAAT,0.07376363169603728,9,Umsatzsteuer
7,kauf,H000019,F000019,38.65655114971757,19,haushaltskonsum
7,steuer,H000019,STAAT,4.252220626468933,19,Umsatzsteuer
7,kauf,H000019,F000018,11.279889422733726,18,haushaltskonsum
7,steuer,H000019,STAAT,1.24078783650071,18,Umsatzsteuer
7,kauf,H000019,F000017,7.985910573699591,17,haushaltskonsum
7,steuer,H000019,STAAT,0.878450163106955,17,Umsatzsteuer
7,import,H000019,AUSLAND,5.368962261713815,13,haushaltskonsum
7,zoll,H000019,STAAT,0.21054753967505158,13,Importzoll
7,import,H000019,AUSLAND,2.0871209430407482,8,haushaltskonsum
7,zoll,H000019,STAAT,0.08184788011924503,8,Importzoll
7,kauf,H000019,F000016,1.9697097832926975,16,haushaltskonsum
7,steuer,H000019,STAAT,0.21666807616219672,16,Umsatzsteuer
7,kauf,H000019,F000009,0.6588079436633213,9,haushaltskonsum
7,steuer,H000019,STAAT,0.07246887380296534,9,Umsatzsteuer
7,kauf,H000020,F000019,36.41512671016442,19,haushaltskonsum
7,steuer,H000020,STAAT,4.0056639381180865,19,Umsatzsteuer
7,kauf,H000020,F000018,11.770026014541038,18,haushaltskonsum
7,steuer,H000020,STAAT,1.2947028615995142,18,Umsatzsteuer
7,kauf,H000020,F000017,7.971171273229544,17,haushaltskonsum
7,steuer,H000020,STAAT,0.8768288400552499,17,Umsatzsteuer
7,import,H000020,AUSLAND,5.712900786272788,13,haushaltskonsum
7,zoll,H000020,STAAT,0.22403532495187403,13,Importzoll
7,import,H000020,AUSLAND,3.2019881650741318,8,haushaltskonsum
7,zoll,H000020,STAAT,0.12556816333624046,8,Importzoll
7,kauf,H000020,F000016,2.071514692582087,16,haushaltskonsum
7,steuer,H000020,STAAT,0.22786661618402956,16,Umsatzsteuer
7,kauf,H000020,F000009,0.6949165710014922,9,haushaltskonsum
7,steuer,H000020,STAAT,0.07644082281016414,9,Umsatzsteuer
7,kauf,H000021,F000019,41.6207718086617,19,haushaltskonsum
7,steuer,H000021,STAAT,4.578284898952787,19,Umsatzsteuer
7,kauf,H000021,F000018,11.747701379528262,18,haushaltskonsum
7,steuer,H000021,STAAT,1.292247151748109,18,Umsatzsteuer
7,kauf,H000021,F000017,9.51985475564885,17,haushaltskonsum
7,steuer,H000021,STAAT,1.0471840231213736,17,Umsatzsteuer
7,import,H000021,AUSLAND,6.404795783978482,13,haushaltskonsum
7,zoll,H000021,STAAT,0.2511684621168032,13,Importzoll
7,import,H000021,AUSLAND,2.967549748581511,8,haushaltskonsum
7,zoll,H000021,STAAT,0.11637449994437297,8,Importzoll
7,kauf,H000021,F000016,1.0792355983642177,16,haushaltskonsum
7,steuer,H000021,STAAT,0.11871591582006394,16,Umsatzsteuer
7,import,H000021,AUSLAND,1.1918916040419685,16,haushaltskonsum
7,zoll,H000021,STAAT,0.0467408472173321,16,Importzoll
7,kauf,H000021,F000009,0.7805369296846022,9,haushaltskonsum
7,steuer,H000021,STAAT,0.08585906226530625,9,Umsatzsteuer
7,kauf,H000022,F000019,34.50838558449921,19,haushaltskonsum
7,steuer,H000022,STAAT,3.795922414294913,19,Umsatzsteuer
7,kauf,H000022,F000017,13.108870847314929,17,haushaltskonsum
7,steuer,H000022,STAAT,1.4419757932046422,17,Umsatzsteuer
7,kauf,H000022,F000018,9.634322669849777,18,haushaltskonsum
7,steuer,H000022,STAAT,1.0597754936834753,18,Umsatzsteuer
7,import,H000022,AUSLAND,5.666241841086907,13,haushaltskonsum
7,zoll,H000022,STAAT,0.22220556239556494,13,Importzoll
7,import,H000022,AUSLAND,3.287462634541492,8,haushaltskonsum
7,zoll,H000022,STAAT,0.1289201033153526,8,Importzoll
7,import,H000022,AUSLAND,1.9655236888537106,16,haushaltskonsum
7,zoll,H000022,STAAT,0.07707936034720435,16,Importzoll
7,kauf,H000022,F000009,0.6942863455116669,9,haushaltskonsum
7,steuer,H000022,STAAT,0.07637149800628336,9,Umsatzsteuer
7,kauf,H000023,F000019,34.02303267755028,19,haushaltskonsum
7,steuer,H000023,STAAT,3.7425335945305314,19,Umsatzsteuer
7,kauf,H000023,F000017,12.7210341461984,17,haushaltskonsum
7,steuer,H000023,STAAT,1.399313756081824,17,Umsatzsteuer
7,kauf,H000023,F000018,9.389711208944759,18,haushaltskonsum
7,steuer,H000023,STAAT,1.0328682329839234,18,Umsatzsteuer
7,import,H000023,AUSLAND,5.543392062792265,13,haushaltskonsum
7,zoll,H000023,STAAT,0.21738792403106919,13,Importzoll
7,import,H000023,AUSLAND,2.642482825600213,8,haushaltskonsum
7,zoll,H000023,STAAT,0.10362677747451816,8,Importzoll
7,import,H000023,AUSLAND,1.9287406466540544,16,haushaltskonsum
7,zoll,H000023,STAAT,0.07563688810408058,16,Importzoll
7,kauf,H000023,F000009,0.6796378718747199,9,haushaltskonsum
7,steuer,H000023,STAAT,0.07476016590621919,9,Umsatzsteuer
7,kauf,H000024,F000019,41.30535316374298,19,haushaltskonsum
7,steuer,H000024,STAAT,4.543588848011727,19,Umsatzsteuer
7,kauf,H000024,F000018,17.167395472312613,18,haushaltskonsum
7,steuer,H000024,STAAT,1.8884135019543875,18,Umsatzsteuer
7,kauf,H000024,F000017,10.048922682811362,17,haushaltskonsum
7,steuer,H000024,STAAT,1.1053814951092498,17,Umsatzsteuer
7,import,H000024,AUSLAND,6.353212636265381,13,haushaltskonsum
7,zoll,H000024,STAAT,0.24914559357903454,13,Importzoll
7,import,H000024,AUSLAND,2.754571433359248,8,haushaltskonsum
7,zoll,H000024,STAAT,0.10802240915134306,8,Importzoll
7,import,H000024,AUSLAND,2.227972367747909,16,haushaltskonsum
7,zoll,H000024,STAAT,0.08737146540187878,16,Importzoll
7,kauf,H000024,F000009,0.7855272110679924,9,haushaltskonsum
7,steuer,H000024,STAAT,0.08640799321747916,9,Umsatzsteuer
7,kauf,H000025,F000019,38.737216607505275,19,haushaltskonsum
7,steuer,H000025,STAAT,4.26109382682558,19,Umsatzsteuer
7,kauf,H000025,F000018,10.775179877141657,18,haushaltskonsum
7,steuer,H000025,STAAT,1.1852697864855823,18,Umsatzsteuer
7,kauf,H000025,F000017,8.71846332026403,17,haushaltskonsum
7,steuer,H000025,STAAT,0.9590309652290433,17,Umsatzsteuer
7,import,H000025,AUSLAND,5.967934944306895,13,haushaltskonsum
7,zoll,H000025,STAAT,0.2340366644826233,13,Importzoll
7,import,H000025,AUSLAND,2.4030326435876197,8,haushaltskonsum
7,zoll,H000025,STAAT,0.09423657425833802,8,Importzoll
7,import,H000025,AUSLAND,2.0737749672085752,16,haushaltskonsum
7,zoll,H000025,STAAT,0.08132450851798334,16,Importzoll
7,kauf,H000025,F000009,0.7286538566027849,9,haushaltskonsum
7,steuer,H000025,STAAT,0.08015192422630635,9,Umsatzsteuer
7,kauf,H000026,F000019,40.04528117533387,19,haushaltskonsum
7,steuer,H000026,STAAT,4.404980929286726,19,Umsatzsteuer
7,kauf,H000026,F000018,11.841051931810568,18,haushaltskonsum
7,steuer,H000026,STAAT,1.3025157124991626,18,Umsatzsteuer
7,kauf,H000026,F000017,8.293466206110075,17,haushaltskonsum
7,steuer,H000026,STAAT,0.9122812826721083,17,Umsatzsteuer
7,import,H000026,AUSLAND,6.006064314297618,13,haushaltskonsum
7,zoll,H000026,STAAT,0.23553193389402424,13,Importzoll
7,import,H000026,AUSLAND,3.056699580073344,8,haushaltskonsum
7,zoll,H000026,STAAT,0.11987057176758213,8,Importzoll
7,import,H000026,AUSLAND,2.086512274259146,16,haushaltskonsum
7,zoll,H000026,STAAT,0.08182401075526065,16,Importzoll
7,kauf,H000026,F000009,0.7357114286068462,9,haushaltskonsum
7,steuer,H000026,STAAT,0.08092825714675309,9,Umsatzsteuer
7,kauf,H000027,F000019,40.17916742102315,19,haushaltskonsum
7,steuer,H000027,STAAT,4.419708416312547,19,Umsatzsteuer
7,kauf,H000027,F000018,8.972162420733254,18,haushaltskonsum
7,steuer,H000027,STAAT,0.9869378662806579,18,Umsatzsteuer
7,kauf,H000027,F000017,7.077746802778047,17,haushaltskonsum
7,steuer,H000027,STAAT,0.7785521483055852,17,Umsatzsteuer
7,import,H000027,AUSLAND,5.391200595346419,13,haushaltskonsum
7,zoll,H000027,STAAT,0.21141963119005563,13,Importzoll
7,import,H000027,AUSLAND,2.1212543767041985,8,haushaltskonsum
7,zoll,H000027,STAAT,0.08318644614526267,8,Importzoll
7,import,H000027,AUSLAND,1.8818830822979074,16,haushaltskonsum
7,zoll,H000027,STAAT,0.07379933656070226,16,Importzoll
7,kauf,H000027,F000009,0.6617954238231114,9,haushaltskonsum
7,steuer,H000027,STAAT,0.07279749662054226,9,Umsatzsteuer
7,kauf,H000028,F000019,33.07084272283586,19,haushaltskonsum
7,steuer,H000028,STAAT,3.637792699511945,19,Umsatzsteuer
7,kauf,H000028,F000018,15.025089498135552,18,haushaltskonsum
7,steuer,H000028,STAAT,1.6527598447949108,18,Umsatzsteuer
7,kauf,H000028,F000017,7.535978372106258,17,haushaltskonsum
7,steuer,H000028,STAAT,0.8289576209316883,17,Umsatzsteuer
7,import,H000028,AUSLAND,5.164454223269102,13,haushaltskonsum
7,zoll,H000028,STAAT,0.2025276165987883,13,Importzoll
7,import,H000028,AUSLAND,2.803394244646979,8,haushaltskonsum
7,zoll,H000028,STAAT,0.10993702920184233,8,Importzoll
7,import,H000028,AUSLAND,1.8060783374063136,16,haushaltskonsum
7,zoll,H000028,STAAT,0.07082660146691427,16,Importzoll
7,kauf,H000028,F000009,0.6384886543395201,9,haushaltskonsum
7,steuer,H000028,STAAT,0.07023375197734721,9,Umsatzsteuer
7,kauf,H000029,F000019,31.42723186945365,19,haushaltskonsum
7,steuer,H000029,STAAT,3.4569955056399015,19,Umsatzsteuer
7,import,H000029,AUSLAND,11.430340594790955,19,haushaltskonsum
7,zoll,H000029,STAAT,0.4482486507761159,19,Importzoll
7,kauf,H000029,F000018,11.149342135420213,18,haushaltskonsum
7,steuer,H000029,STAAT,1.2264276348962233,18,Umsatzsteuer
7,import,H000029,AUSLAND,7.880293951692213,13,haushaltskonsum
7,zoll,H000029,STAAT,0.309031135360479,13,Importzoll
7,kauf,H000029,F000017,6.526430024658439,17,haushaltskonsum
7,steuer,H000029,STAAT,0.7179073027124283,17,Umsatzsteuer
7,import,H000029,AUSLAND,3.8438919323619105,8,haushaltskonsum
7,zoll,H000029,STAAT,0.15074086009262394,8,Importzoll
7,import,H000029,AUSLAND,2.4130346672911136,16,haushaltskonsum
7,zoll,H000029,STAAT,0.09462881048200446,16,Importzoll
7,kauf,H000029,F000009,0.8499797321520332,9,haushaltskonsum
7,steuer,H000029,STAAT,0.09349777053672365,9,Umsatzsteuer
7,import,H000030,AUSLAND,32.31344245612465,19,haushaltskonsum
7,zoll,H000030,STAAT,1.2671938218088097,19,Importzoll
7,kauf,H000030,F000018,14.870900646461292,18,haushaltskonsum
7,steuer,H000030,STAAT,1.6357990711107422,18,Umsatzsteuer
7,kauf,H000030,F000017,8.743831449426674,17,haushaltskonsum
7,steuer,H000030,STAAT,0.9618214594369341,17,Umsatzsteuer
7,import,H000030,AUSLAND,6.126103298820504,13,haushaltskonsum
7,zoll,H000030,STAAT,0.24023934505178446,13,Importzoll
7,import,H000030,AUSLAND,2.36996802221489,8,haushaltskonsum
7,zoll,H000030,STAAT,0.09293992243979961,8,Importzoll
7,import,H000030,AUSLAND,2.1417173756008885,16,haushaltskonsum
7,zoll,H000030,STAAT,0.08398891669023092,16,Importzoll
7,kauf,H000030,F000009,0.7532989888176713,9,haushaltskonsum
7,steuer,H000030,STAAT,0.08286288876994384,9,Umsatzsteuer
7,import,H000031,AUSLAND,30.045398512175872,19,haushaltskonsum
7,zoll,H000031,STAAT,1.1782509220461126,19,Importzoll
7,kauf,H000031,F000018,14.767329914882948,18,haushaltskonsum
7,steuer,H000031,STAAT,1.6244062906371244,18,Umsatzsteuer
7,kauf,H000031,F000017,6.482831233961757,17,haushaltskonsum
7,steuer,H000031,STAAT,0.7131114357357933,17,Umsatzsteuer
7,import,H000031,AUSLAND,5.369079940651487,13,haushaltskonsum
7,zoll,H000031,STAAT,0.2105521545353524,13,Importzoll
7,import,H000031,AUSLAND,2.8080726112632526,8,haushaltskonsum
7,zoll,H000031,STAAT,0.11012049455934325,8,Importzoll
7,import,H000031,AUSLAND,1.8778220215594967,16,haushaltskonsum
7,zoll,H000031,STAAT,0.073640079276843,16,Importzoll
7,kauf,H000031,F000009,0.6634833215249614,9,haushaltskonsum
7,steuer,H000031,STAAT,0.07298316536774575,9,Umsatzsteuer
7,import,H000032,AUSLAND,36.46321316014381,19,haushaltskonsum
7,zoll,H000032,STAAT,1.4299299278487767,19,Importzoll
7,kauf,H000032,F000018,14.498185640680594,18,haushaltskonsum
7,steuer,H000032,STAAT,1.5948004204748654,18,Umsatzsteuer
7,kauf,H000032,F000017,11.597868156044926,17,haushaltskonsum
7,steuer,H000032,STAAT,1.275765497164942,17,Umsatzsteuer
7,import,H000032,AUSLAND,6.463698038141202,13,haushaltskonsum
7,zoll,H000032,STAAT,0.25347835443690986,13,Importzoll
7,import,H000032,AUSLAND,2.628708616913849,8,haushaltskonsum
7,zoll,H000032,STAAT,0.10308661242799406,8,Importzoll
7,import,H000032,AUSLAND,2.2672913967575976,16,haushaltskonsum
7,zoll,H000032,STAAT,0.08891338810814109,16,Importzoll
7,kauf,H000032,F000009,0.7987211384420797,9,haushaltskonsum
7,steuer,H000032,STAAT,0.08785932522862877,9,Umsatzsteuer
7,import,H000033,AUSLAND,30.131808240316552,19,haushaltskonsum
7,zoll,H000033,STAAT,1.1816395388359433,19,Importzoll
7,kauf,H000033,F000018,11.84372128539524,18,haushaltskonsum
7,steuer,H000033,STAAT,1.3028093413934765,18,Umsatzsteuer
7,kauf,H000033,F000017,9.225306687881234,17,haushaltskonsum
7,steuer,H000033,STAAT,1.0147837356669358,17,Umsatzsteuer
7,import,H000033,AUSLAND,5.445256987289273,13,haushaltskonsum
7,zoll,H000033,STAAT,0.21353948969761852,13,Importzoll
7,import,H000033,AUSLAND,2.76149443653515,8,haushaltskonsum
7,zoll,H000033,STAAT,0.10829389947196669,8,Importzoll
7,import,H000033,AUSLAND,1.900203650714395,16,haushaltskonsum
7,zoll,H000033,STAAT,0.07451779022409392,16,Importzoll
7,kauf,H000033,F000009,0.6707087550414511,9,haushaltskonsum
7,steuer,H000033,STAAT,0.07377796305455962,9,Umsatzsteuer
7,import,H000034,AUSLAND,37.51740052588276,19,haushaltskonsum
7,zoll,H000034,STAAT,1.4712706088581475,19,Importzoll
7,kauf,H000034,F000018,12.509729010395157,18,haushaltskonsum
7,steuer,H000034,STAAT,1.3760701911434672,18,Umsatzsteuer
7,import,H000034,AUSLAND,7.7490034422881395,13,haushaltskonsum
7,zoll,H000034,STAAT,0.3038824879328682,13,Importzoll
7,kauf,H000034,F000017,6.115748145681578,17,haushaltskonsum
7,steuer,H000034,STAAT,0.6727322960249735,17,Umsatzsteuer
7,import,H000034,AUSLAND,3.3934120689381713,8,haushaltskonsum
7,zoll,H000034,STAAT,0.13307498309561455,8,Importzoll
7,import,H000034,AUSLAND,2.3937788009785343,16,haushaltskonsum
7,zoll,H000034,STAAT,0.09387367846974645,16,Importzoll
7,kauf,H000034,F000009,0.8426133520731134,9,haushaltskonsum
7,steuer,H000034,STAAT,0.09268746872804247,9,Umsatzsteuer
7,import,H000035,AUSLAND,31.95447312505246,19,haushaltskonsum
7,zoll,H000035,STAAT,1.2531165931393122,19,Importzoll
7,kauf,H000035,F000017,11.22627369738625,17,haushaltskonsum
7,steuer,H000035,STAAT,1.2348901067124873,17,Umsatzsteuer
7,kauf,H000035,F000018,8.000681144227187,18,haushaltskonsum
7,steuer,H000035,STAAT,0.8800749258649906,18,Umsatzsteuer
7,import,H000035,AUSLAND,5.440527319427174,13,haushaltskonsum
7,zoll,H000035,STAAT,0.21335401252655584,13,Importzoll
7,import,H000035,AUSLAND,2.018643944517213,8,haushaltskonsum
7,zoll,H000035,STAAT,0.079162507628126,8,Importzoll
7,import,H000035,AUSLAND,1.9053994365014653,16,haushaltskonsum
7,zoll,H000035,STAAT,0.07472154652946923,16,Importzoll
7,kauf,H000035,F000009,0.670111852129791,9,haushaltskonsum
7,steuer,H000035,STAAT,0.07371230373427701,9,Umsatzsteuer
